id,type,namespace,title,comment,parsedcomment,timestamp,user,bot,minor,patrolled,server_name,wiki,length_old,length_new,revision_old,revision_new
2034186106.0,edit,0,Indians in Japan,/* Business and employment */ Removing old content outdated,"<span class=""autocomment""><a href=""/wiki/Indians_in_Japan#Business_and_employment"" title=""Indians in Japan"">→<bdi dir=""ltr"">Business and employment</bdi></a>: </span> Removing old content outdated",1780609277,~2026-32988-60,False,False,,en.wikipedia.org,enwiki,52748.0,52138.0,1357821698.0,1357821713.0
,log,1,Talk:Josh fight,,,1780609282,~2026-33069-31,False,,,en.wikipedia.org,enwiki,,,,
2034186107.0,edit,2,User:Lofi Gurl,/* Musician articles I expanded substantially */,"<span class=""autocomment""><a href=""/wiki/User:Lofi_Gurl#Musician_articles_I_expanded_substantially"" title=""User:Lofi Gurl"">→<bdi dir=""ltr"">Musician articles I expanded substantially</bdi></a></span>",1780609281,Lofi Gurl,False,False,,en.wikipedia.org,enwiki,2417.0,2510.0,1357821604.0,1357821718.0
2034186108.0,new,0,1933 Cork Junior Football Championship,[[WP:AES|←]]Created page with '{{short description|Irish Gaelic football competition}} {{Use dmy dates|date=June 2026}} {{infobox hurling championship | name = 1933 Cork Junior Football Championship | teams =  | dates =  | champions = [[File:Colours of Limerick.svg|20px|border]] [[Ballincollig GAA|Ballincollig]] | count = 1 | champions captain =  | runners-up = [[File:Colours of Limerick.svg|20px|border]] [[Shamrocks GAA (Cork)|Shamrocks]] | runners-up captain =  | matches =  | goals =...',"<a href=""/wiki/Wikipedia:AES"" class=""mw-redirect"" title=""Wikipedia:AES"">←</a>Created page with &#039;{{short description|Irish Gaelic football competition}} {{Use dmy dates|date=June 2026}} {{infobox hurling championship | name = 1933 Cork Junior Football Championship | teams =  | dates =  | champions = <a href=""/wiki/File:Colours_of_Limerick.svg"" title=""File:Colours of Limerick.svg"">20px|border</a> <a href=""/wiki/Ballincollig_GAA"" title=""Ballincollig GAA"">Ballincollig</a> | count = 1 | champions captain =  | runners-up = <a href=""/wiki/File:Colours_of_Limerick.svg"" title=""File:Colours of Limerick.svg"">20px|border</a> <a href=""/wiki/Shamrocks_GAA_(Cork)"" title=""Shamrocks GAA (Cork)"">Shamrocks</a> | runners-up captain =  | matches =  | goals =...&#039;",1780609281,CorkMan,False,False,True,en.wikipedia.org,enwiki,,2321.0,,1357821717.0
2034186110.0,categorize,14,Category:Articles with short description,[[:1933 Cork Junior Football Championship]] added to category,"<a href=""/wiki/1933_Cork_Junior_Football_Championship"" title=""1933 Cork Junior Football Championship"">1933 Cork Junior Football Championship</a> added to category",1780609281,CorkMan,False,,,en.wikipedia.org,enwiki,,,,
2034186112.0,categorize,14,Category:Short description with empty Wikidata description,[[:1933 Cork Junior Football Championship]] added to category,"<a href=""/wiki/1933_Cork_Junior_Football_Championship"" title=""1933 Cork Junior Football Championship"">1933 Cork Junior Football Championship</a> added to category",1780609281,CorkMan,False,,,en.wikipedia.org,enwiki,,,,
2034186113.0,categorize,14,Category:Use dmy dates from June 2026,[[:1933 Cork Junior Football Championship]] added to category,"<a href=""/wiki/1933_Cork_Junior_Football_Championship"" title=""1933 Cork Junior Football Championship"">1933 Cork Junior Football Championship</a> added to category",1780609281,CorkMan,False,,,en.wikipedia.org,enwiki,,,,
2034186114.0,categorize,14,Category:1933 in Gaelic football,[[:1933 Cork Junior Football Championship]] added to category,"<a href=""/wiki/1933_Cork_Junior_Football_Championship"" title=""1933 Cork Junior Football Championship"">1933 Cork Junior Football Championship</a> added to category",1780609281,CorkMan,False,,,en.wikipedia.org,enwiki,,,,
2034186115.0,categorize,14,Category:Cork Junior A Football Championship,[[:1933 Cork Junior Football Championship]] added to category,"<a href=""/wiki/1933_Cork_Junior_Football_Championship"" title=""1933 Cork Junior Football Championship"">1933 Cork Junior Football Championship</a> added to category",1780609281,CorkMan,False,,,en.wikipedia.org,enwiki,,,,
2034186116.0,categorize,14,Category:Pages with reference errors,"[[:Indians in Japan]] added to category, [[Special:WhatLinksHere/Indians in Japan|this page is included within other pages]]","<a href=""/wiki/Indians_in_Japan"" title=""Indians in Japan"">Indians in Japan</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Indians_in_Japan"" title=""Special:WhatLinksHere/Indians in Japan"">this page is included within other pages</a>",1780609277,~2026-32988-60,False,,,en.wikipedia.org,enwiki,,,,
